millis, stampunix, datetime, K30_CO2, CH4smV, Vbat, SHT_RH, SHT_temp, AQUA_Flux1 
8159414, 1776775508, 2026/04/21 12:45:08, 534, 708.0, 2998.0, 48.6, 10.4, 1
8163487, 1776775512, 2026/04/21 12:45:12, 531, 693.4, 2797.9, 47.5, 10.2, 1
8167560, 1776775516, 2026/04/21 12:45:16, 527, 683.6, 2636.7, 47.4, 10.3, 1
8171633, 1776775520, 2026/04/21 12:45:20, 524, 673.8, 2587.9, 45.4, 10.3, 1
8175706, 1776775524, 2026/04/21 12:45:24, 521, 664.1, 2465.8, 44.2, 10.5, 1
8179779, 1776775528, 2026/04/21 12:45:28, 517, 664.1, 2417.0, 44.7, 10.2, 1
8183941, 1776775533, 2026/04/21 12:45:33, 512, 644.5, 2304.7, 45.7, 10.0, 1
8188184, 1776775537, 2026/04/21 12:45:37, 509, 625.0, 2334.0, 46.6, 9.6, 1
8192256, 1776775541, 2026/04/21 12:45:41, 507, 605.5, 2299.8, 46.6, 9.5, 1
8196328, 1776775545, 2026/04/21 12:45:45, 505, 595.7, 2246.1, 45.5, 9.3, 1
8200401, 1776775549, 2026/04/21 12:45:49, 504, 585.9, 2226.6, 45.2, 9.3, 1
8204474, 1776775553, 2026/04/21 12:45:53, 501, 581.1, 2143.6, 45.3, 9.3, 1
8208547, 1776775557, 2026/04/21 12:45:57, 501, 581.1, 2163.1, 44.2, 9.3, 1
8212620, 1776775561, 2026/04/21 12:46:01, 500, 581.1, 2148.4, 43.8, 9.4, 1
8216696, 1776775565, 2026/04/21 12:46:05, 499, 581.1, 2153.3, 44.9, 9.3, 1
8220771, 1776775569, 2026/04/21 12:46:09, 498, 585.9, 2143.6, 46.1, 9.4, 1
8224843, 1776775573, 2026/04/21 12:46:13, 497, 581.1, 2133.8, 46.3, 9.4, 1
8228915, 1776775578, 2026/04/21 12:46:18, 497, 585.9, 2119.1, 47.0, 9.4, 1
8232987, 1776775582, 2026/04/21 12:46:22, 496, 585.9, 2124.0, 48.1, 9.3, 1
8237059, 1776775586, 2026/04/21 12:46:26, 495, 585.9, 2446.3, 48.1, 9.3, 1
8241131, 1776775590, 2026/04/21 12:46:30, 494, 581.1, 2080.1, 47.1, 9.3, 1
8245206, 1776775594, 2026/04/21 12:46:34, 494, 581.1, 2080.1, 46.4, 9.2, 1
8249278, 1776775598, 2026/04/21 12:46:38, 493, 581.1, 2045.9, 46.0, 9.4, 1
8253350, 1776775602, 2026/04/21 12:46:42, 493, 581.1, 2065.4, 45.1, 9.1, 1
8257422, 1776775606, 2026/04/21 12:46:46, 493, 576.2, 2055.7, 45.7, 8.9, 1
8261494, 1776775610, 2026/04/21 12:46:50, 492, 571.3, 2060.5, 46.3, 8.9, 1
8265566, 1776775614, 2026/04/21 12:46:54, 491, 566.4, 2065.4, 47.2, 8.7, 1
8269641, 1776775618, 2026/04/21 12:46:58, 491, 556.6, 2060.5, 48.1, 8.6, 1
8273714, 1776775622, 2026/04/21 12:47:02, 491, 551.8, 2060.5, 48.7, 8.5, 1
Chamber is CLOSED
8297791, 1776775647, 2026/04/21 12:47:27, 492, 561.5, 1313.5, 52.7, 8.9, 1
8301862, 1776775651, 2026/04/21 12:47:31, 492, 571.3, 1386.7, 53.5, 9.1, 1
8305935, 1776775655, 2026/04/21 12:47:35, 492, 590.8, 1464.8, 54.1, 9.2, 1
8310111, 1776775659, 2026/04/21 12:47:39, 493, 595.7, 1528.3, 54.8, 9.3, 1
8314187, 1776775663, 2026/04/21 12:47:43, 494, 605.5, 1547.9, 54.9, 9.3, 1
8318262, 1776775667, 2026/04/21 12:47:47, 494, 615.2, 1586.9, 54.7, 9.5, 1
8322334, 1776775671, 2026/04/21 12:47:51, 494, 625.0, 1626.0, 54.9, 9.5, 1
8326406, 1776775675, 2026/04/21 12:47:55, 495, 634.8, 1699.2, 56.1, 9.6, 1
8330478, 1776775679, 2026/04/21 12:47:59, 496, 639.6, 1586.9, 57.5, 9.6, 1
8334550, 1776775683, 2026/04/21 12:48:03, 496, 649.4, 2324.2, 58.3, 9.6, 1
8338622, 1776775688, 2026/04/21 12:48:08, 496, 659.2, 2050.8, 58.2, 9.6, 1
8342694, 1776775692, 2026/04/21 12:48:12, 497, 664.1, 2255.9, 58.4, 9.8, 1
8346769, 1776775696, 2026/04/21 12:48:16, 497, 678.7, 1591.8, 59.4, 9.8, 1
8350841, 1776775700, 2026/04/21 12:48:20, 540, 1865.2, 2163.1, 60.0, 9.8, 1
8354914, 1776775704, 2026/04/21 12:48:24, 731, 2768.6, 3300.8, 60.7, 9.8, 1
8358987, 1776775708, 2026/04/21 12:48:28, 906, 3222.7, 2861.3, 61.7, 9.8, 1
8363061, 1776775712, 2026/04/21 12:48:32, 1038, 3418.0, 2573.2, 62.5, 9.9, 1
8367134, 1776775716, 2026/04/21 12:48:36, 1184, 3588.9, 2578.1, 63.1, 9.9, 1
8371210, 1776775720, 2026/04/21 12:48:40, 1326, 3789.1, 2441.4, 64.1, 9.8, 1
8375284, 1776775724, 2026/04/21 12:48:44, 1508, 3906.2, 2387.7, 64.7, 9.9, 1
8379358, 1776775728, 2026/04/21 12:48:48, 1672, 3979.5, 2348.6, 65.0, 10.0, 1
8383434, 1776775732, 2026/04/21 12:48:52, 1797, 4033.2, 2270.5, 65.1, 10.1, 1
8387508, 1776775737, 2026/04/21 12:48:57, 1893, 4062.5, 2270.5, 64.7, 10.0, 1
8391582, 1776775741, 2026/04/21 12:49:01, 1970, 4091.8, 2490.2, 64.5, 10.1, 1
8395656, 1776775745, 2026/04/21 12:49:05, 2041, 4106.4, 2407.2, 64.3, 10.1, 1
8399733, 1776775749, 2026/04/21 12:49:09, 2092, 4116.2, 2373.0, 63.8, 10.2, 1
8403807, 1776775753, 2026/04/21 12:49:13, 2127, 4130.9, 2216.8, 63.8, 10.2, 1
8407881, 1776775757, 2026/04/21 12:49:17, 2146, 4140.6, 2197.3, 64.1, 10.2, 1
8411955, 1776775761, 2026/04/21 12:49:21, 2158, 4150.4, 2763.7, 64.2, 10.2, 1
8416029, 1776775765, 2026/04/21 12:49:25, 2160, 4155.3, 2363.3, 64.0, 10.4, 1
8420194, 1776775769, 2026/04/21 12:49:29, 2150, 4150.4, 1796.9, 63.9, 10.3, 1
8424436, 1776775774, 2026/04/21 12:49:34, 2137, 4145.5, 1796.9, 63.6, 10.4, 1
8428510, 1776775778, 2026/04/21 12:49:38, 2116, 4140.6, 1621.1, 63.1, 10.4, 1
8432584, 1776775782, 2026/04/21 12:49:42, 2073, 4130.9, 1098.6, 62.7, 10.3, 1
8436658, 1776775786, 2026/04/21 12:49:46, 1958, 4091.8, 1796.9, 60.9, 10.1, 1
8440732, 1776775790, 2026/04/21 12:49:50, 1792, 4038.1, 4638.7, 57.9, 9.9, 1
8444806, 1776775794, 2026/04/21 12:49:54, 1622, 3950.2, 2343.8, 54.4, 9.8, 1
8448880, 1776775798, 2026/04/21 12:49:58, 1445, 3867.2, 2539.1, 53.0, 9.8, 1
8452959, 1776775802, 2026/04/21 12:50:02, 1280, 3784.2, 2509.8, 52.2, 9.7, 1
8457032, 1776775806, 2026/04/21 12:50:06, 1135, 3667.0, 2553.7, 48.1, 9.5, 1
8461105, 1776775810, 2026/04/21 12:50:10, 989, 3530.3, 1752.9, 44.2, 9.2, 1
8465178, 1776775814, 2026/04/21 12:50:14, 887, 3393.6, 2177.7, 41.7, 9.3, 1
8469251, 1776775818, 2026/04/21 12:50:18, 799, 3261.7, 2319.3, 40.6, 9.4, 1
8473324, 1776775823, 2026/04/21 12:50:23, 721, 3134.8, 1894.5, 40.1, 9.4, 1
8477400, 1776775827, 2026/04/21 12:50:27, 671, 3007.8, 2309.6, 39.7, 9.1, 1
8481473, 1776775831, 2026/04/21 12:50:31, 633, 2861.3, 2705.1, 39.5, 9.2, 1
8485546, 1776775835, 2026/04/21 12:50:35, 602, 2724.6, 1582.0, 39.2, 9.2, 1
8489619, 1776775839, 2026/04/21 12:50:39, 575, 2587.9, 1206.1, 39.0, 9.1, 1
8493692, 1776775843, 2026/04/21 12:50:43, 556, 2475.6, 2128.9, 38.6, 9.1, 1
8497765, 1776775847, 2026/04/21 12:50:47, 543, 2348.6, 1733.4, 38.6, 9.2, 1
8501838, 1776775851, 2026/04/21 12:50:51, 533, 2236.3, 2016.6, 39.4, 9.4, 1
8505915, 1776775855, 2026/04/21 12:50:55, 526, 2124.0, 1899.4, 39.2, 9.3, 1
8509989, 1776775859, 2026/04/21 12:50:59, 519, 2006.8, 1245.1, 38.0, 9.2, 1
8514063, 1776775863, 2026/04/21 12:51:03, 512, 1889.6, 1801.8, 36.8, 8.8, 1
8518137, 1776775867, 2026/04/21 12:51:07, 508, 1792.0, 1733.4, 36.4, 8.9, 1
8522301, 1776775872, 2026/04/21 12:51:12, 505, 1689.5, 1962.9, 36.3, 8.7, 1
8526543, 1776775876, 2026/04/21 12:51:16, 504, 1582.0, 1416.0, 36.2, 8.5, 1
8530616, 1776775880, 2026/04/21 12:51:20, 502, 1489.3, 2334.0, 36.6, 8.5, 1
8534692, 1776775884, 2026/04/21 12:51:24, 500, 1411.1, 2128.9, 36.8, 8.6, 1
8538765, 1776775888, 2026/04/21 12:51:28, 500, 1347.7, 1987.3, 37.5, 8.8, 1
8542838, 1776775892, 2026/04/21 12:51:32, 499, 1289.1, 1923.8, 39.4, 9.1, 1
8546911, 1776775896, 2026/04/21 12:51:36, 498, 1240.2, 2104.5, 41.2, 9.1, 1
8550984, 1776775900, 2026/04/21 12:51:40, 496, 1186.5, 1889.6, 42.5, 9.1, 1
8555057, 1776775904, 2026/04/21 12:51:44, 496, 1137.7, 1782.2, 42.6, 9.2, 1
8559132, 1776775909, 2026/04/21 12:51:49, 496, 1088.9, 1699.2, 43.3, 9.4, 1
8563205, 1776775913, 2026/04/21 12:51:53, 496, 1059.6, 1630.9, 43.5, 9.6, 1
8567278, 1776775917, 2026/04/21 12:51:57, 496, 1025.4, 1640.6, 43.5, 9.6, 1
8571351, 1776775921, 2026/04/21 12:52:01, 495, 996.1, 1860.4, 44.3, 9.7, 1
8575423, 1776775925, 2026/04/21 12:52:05, 494, 957.0, 1538.1, 44.1, 9.7, 1
8579496, 1776775929, 2026/04/21 12:52:09, 494, 922.9, 1591.8, 44.5, 9.7, 1
8583569, 1776775933, 2026/04/21 12:52:13, 494, 898.4, 1645.5, 44.7, 9.7, 1
8587645, 1776775937, 2026/04/21 12:52:17, 494, 878.9, 1630.9, 44.9, 9.8, 1
8591719, 1776775941, 2026/04/21 12:52:21, 494, 859.4, 1635.7, 45.4, 9.7, 1
8595795, 1776775945, 2026/04/21 12:52:25, 493, 854.5, 1518.6, 46.2, 9.8, 1
8599867, 1776775949, 2026/04/21 12:52:29, 493, 839.8, 1582.0, 46.4, 9.9, 1
8603939, 1776775953, 2026/04/21 12:52:33, 493, 830.1, 1474.6, 46.6, 9.9, 1
8608011, 1776775958, 2026/04/21 12:52:38, 493, 825.2, 2827.1, 46.6, 9.9, 1
8612083, 1776775962, 2026/04/21 12:52:42, 493, 815.4, 1274.4, 44.6, 9.5, 1
8616158, 1776775966, 2026/04/21 12:52:46, 492, 800.8, 1811.5, 43.2, 9.5, 1
8620230, 1776775970, 2026/04/21 12:52:50, 492, 791.0, 2060.5, 42.4, 9.4, 1
8624388, 1776775974, 2026/04/21 12:52:54, 492, 786.1, 1811.5, 42.3, 9.5, 1
8628473, 1776775978, 2026/04/21 12:52:58, 492, 786.1, 1738.3, 43.0, 9.7, 1
8632545, 1776775982, 2026/04/21 12:53:02, 492, 786.1, 1635.7, 44.3, 9.7, 1
8636617, 1776775986, 2026/04/21 12:53:06, 492, 781.2, 1626.0, 46.2, 9.8, 1
8640692, 1776775990, 2026/04/21 12:53:10, 492, 781.2, 1645.5, 47.5, 9.9, 1
8644766, 1776775994, 2026/04/21 12:53:14, 492, 786.1, 1635.7, 48.0, 9.9, 1
8648838, 1776775998, 2026/04/21 12:53:18, 492, 781.2, 2153.3, 48.8, 10.0, 1
8652912, 1776776003, 2026/04/21 12:53:23, 492, 781.2, 1357.4, 49.5, 10.0, 1
8656986, 1776776007, 2026/04/21 12:53:27, 493, 776.4, 2504.9, 47.4, 10.0, 1
8661059, 1776776011, 2026/04/21 12:53:31, 493, 776.4, 2504.9, 46.4, 10.0, 1
8665132, 1776776015, 2026/04/21 12:53:35, 493, 766.6, 2119.1, 45.1, 10.1, 1
8669212, 1776776019, 2026/04/21 12:53:39, 493, 756.8, 2104.5, 44.2, 10.0, 1
8673285, 1776776023, 2026/04/21 12:53:43, 493, 747.1, 1933.6, 44.5, 9.9, 1
8677357, 1776776027, 2026/04/21 12:53:47, 493, 727.5, 1826.2, 42.3, 9.5, 1
8681430, 1776776031, 2026/04/21 12:53:51, 492, 708.0, 1796.9, 40.2, 9.4, 1
8685503, 1776776035, 2026/04/21 12:53:55, 492, 693.4, 1738.3, 38.8, 9.2, 1
8689575, 1776776039, 2026/04/21 12:53:59, 491, 673.8, 1679.7, 37.6, 8.9, 1
8693648, 1776776043, 2026/04/21 12:54:03, 489, 659.2, 1630.9, 36.3, 8.6, 1
8697724, 1776776047, 2026/04/21 12:54:07, 489, 639.6, 1616.2, 35.1, 8.6, 1
8701797, 1776776052, 2026/04/21 12:54:12, 489, 625.0, 1611.3, 34.7, 8.5, 1
8705870, 1776776056, 2026/04/21 12:54:16, 486, 610.4, 1606.4, 34.9, 8.3, 1
8709943, 1776776060, 2026/04/21 12:54:20, 486, 595.7, 1645.5, 34.6, 8.0, 1
8714016, 1776776064, 2026/04/21 12:54:24, 486, 585.9, 1621.1, 34.2, 7.7, 1
8718089, 1776776068, 2026/04/21 12:54:28, 485, 576.2, 1572.3, 34.2, 7.6, 1
8722162, 1776776072, 2026/04/21 12:54:32, 486, 566.4, 1538.1, 34.8, 7.7, 1
8726238, 1776776076, 2026/04/21 12:54:36, 486, 566.4, 1508.8, 35.3, 7.7, 1
8730311, 1776776080, 2026/04/21 12:54:40, 486, 566.4, 1513.7, 35.0, 7.8, 1
8734384, 997882623, 2000/15/00 85:37:03, 486, 576.2, 1567.4, 35.2, 7.8, 1
8738570, 1776776088, 2026/04/21 12:54:48, 486, 571.3, 1879.9, 35.7, 8.0, 1
8742642, 1776776093, 2026/04/21 12:54:53, 486, 576.2, 1347.7, 38.3, 8.2, 1
8746714, 1776776097, 2026/04/21 12:54:57, 486, 581.1, 1235.4, 39.6, 8.3, 1
8750789, 1776776101, 2026/04/21 12:55:01, 487, 585.9, 1523.4, 39.4, 8.3, 1
8754861, 1776776105, 2026/04/21 12:55:05, 487, 595.7, 1543.0, 39.3, 8.4, 1
8758933, 1776776109, 2026/04/21 12:55:09, 488, 600.6, 1528.3, 40.2, 8.5, 1
8763006, 1776776113, 2026/04/21 12:55:13, 489, 610.4, 1547.9, 41.6, 8.7, 1
8767078, 1776776117, 2026/04/21 12:55:17, 490, 620.1, 1557.6, 43.1, 8.7, 1
8771151, 1776776121, 2026/04/21 12:55:21, 491, 625.0, 1547.9, 44.3, 8.9, 1
8775223, 1776776125, 2026/04/21 12:55:25, 493, 634.8, 1543.0, 44.6, 9.0, 1
Chamber is OPEN
8799302, 1776776149, 2026/04/21 12:55:49, 518, 659.2, 3671.9, 43.6, 9.0, 1
8803373, 1776776153, 2026/04/21 12:55:53, 525, 659.2, 3378.9, 44.1, 8.9, 1
8807446, 1776776157, 2026/04/21 12:55:57, 535, 659.2, 3154.3, 43.4, 8.9, 1
8811518, 1776776162, 2026/04/21 12:56:02, 543, 659.2, 3325.2, 41.9, 8.9, 1
8815591, 1776776166, 2026/04/21 12:56:06, 545, 659.2, 2827.1, 43.2, 9.0, 1
8819664, 1776776170, 2026/04/21 12:56:10, 548, 664.1, 2719.7, 43.1, 9.0, 1
8823737, 1776776174, 2026/04/21 12:56:14, 549, 664.1, 2622.1, 43.4, 9.1, 1
8827815, 1776776178, 2026/04/21 12:56:18, 549, 668.9, 2534.2, 45.7, 9.2, 1
8831887, 1776776182, 2026/04/21 12:56:22, 547, 673.8, 2807.6, 48.2, 9.2, 1
8835959, 1776776186, 2026/04/21 12:56:26, 547, 678.7, 2397.5, 50.2, 9.4, 1
8840031, 1776776190, 2026/04/21 12:56:30, 545, 683.6, 2338.9, 51.5, 9.4, 1
8844103, 1776776194, 2026/04/21 12:56:34, 543, 688.5, 2314.5, 52.1, 9.5, 1
8848175, 1776776198, 2026/04/21 12:56:38, 541, 693.4, 2294.9, 52.2, 9.4, 1
8852250, 1776776202, 2026/04/21 12:56:42, 539, 698.2, 2275.4, 52.5, 9.5, 1
8856323, 1776776206, 2026/04/21 12:56:46, 538, 703.1, 2265.6, 52.4, 9.6, 1
8860396, 1776776211, 2026/04/21 12:56:51, 537, 703.1, 2251.0, 52.1, 9.5, 1
8864469, 1776776215, 2026/04/21 12:56:55, 536, 708.0, 2236.3, 52.1, 9.5, 1
8868637, 1776776219, 2026/04/21 12:56:59, 535, 712.9, 2231.4, 51.9, 9.7, 1
8872726, 1776776223, 2026/04/21 12:57:03, 535, 712.9, 2558.6, 52.2, 9.8, 1
8876800, 1776776227, 2026/04/21 12:57:07, 535, 712.9, 2192.4, 52.2, 9.8, 1
8880876, 1776776231, 2026/04/21 12:57:11, 536, 717.8, 2172.9, 52.0, 9.9, 1
8884949, 1776776235, 2026/04/21 12:57:15, 536, 717.8, 2158.2, 51.6, 10.0, 1
8889022, 1776776239, 2026/04/21 12:57:19, 538, 722.7, 2133.8, 51.4, 9.9, 1
8893095, 1776776243, 2026/04/21 12:57:23, 539, 722.7, 2827.1, 51.3, 10.1, 1
8897168, 1776776247, 2026/04/21 12:57:27, 541, 727.5, 2670.9, 51.1, 10.1, 1
8901244, 1776776252, 2026/04/21 12:57:32, 542, 727.5, 2539.1, 51.1, 10.2, 1
8905317, 1776776256, 2026/04/21 12:57:36, 545, 732.4, 2441.4, 51.4, 10.2, 1
8909393, 1776776260, 2026/04/21 12:57:40, 550, 732.4, 2363.3, 52.4, 10.1, 1
8913466, 1776776264, 2026/04/21 12:57:44, 558, 732.4, 2646.5, 53.1, 10.3, 1
8917539, 1776776268, 2026/04/21 12:57:48, 571, 737.3, 2265.6, 53.2, 10.4, 1
Chamber is CLOSED
8941616, 1776776292, 2026/04/21 12:58:12, 839, 747.1, 1298.8, 55.0, 10.6, 1
8945687, 1776776296, 2026/04/21 12:58:16, 859, 747.1, 1293.9, 55.8, 10.6, 1
8949760, 1776776300, 2026/04/21 12:58:20, 875, 747.1, 1293.9, 57.0, 10.6, 1
8953836, 1776776304, 2026/04/21 12:58:24, 883, 747.1, 1313.5, 57.8, 10.5, 1
8957909, 1776776308, 2026/04/21 12:58:28, 889, 747.1, 1362.3, 58.1, 10.5, 1
8961982, 1776776312, 2026/04/21 12:58:32, 887, 752.0, 1416.0, 58.9, 10.5, 1
8966055, 1776776316, 2026/04/21 12:58:36, 890, 752.0, 1718.8, 59.7, 10.5, 1
8970129, 1776776321, 2026/04/21 12:58:41, 888, 752.0, 1450.2, 60.6, 10.5, 1
8974202, 1776776325, 2026/04/21 12:58:45, 888, 752.0, 1489.3, 61.4, 10.6, 1
8978275, 1776776329, 2026/04/21 12:58:49, 893, 756.8, 1528.3, 62.3, 10.5, 1
8982361, 1776776333, 2026/04/21 12:58:53, 899, 756.8, 1577.1, 62.9, 10.6, 1
8986434, 1776776337, 2026/04/21 12:58:57, 902, 756.8, 1577.1, 63.6, 10.5, 1
8990507, 1776776341, 2026/04/21 12:59:01, 907, 756.8, 1596.7, 64.2, 10.5, 1
8994580, 1776776345, 2026/04/21 12:59:05, 912, 756.8, 1635.7, 64.8, 10.5, 1
8998653, 997897503, 2000/15/00 89:45:03, 913, 766.6, 1665.0, 65.5, 10.6, 1
9002840, 1776776353, 2026/04/21 12:59:13, 914, 756.8, 1713.9, 66.4, 10.6, 1
9006915, 1776776357, 2026/04/21 12:59:17, 920, 756.8, 1669.9, 67.0, 10.6, 1
9010988, 1776776362, 2026/04/21 12:59:22, 924, 761.7, 1782.2, 67.3, 10.7, 1
9015061, 1776776366, 2026/04/21 12:59:26, 926, 761.7, 1787.1, 67.6, 10.7, 1
9019134, 1776776370, 2026/04/21 12:59:30, 928, 761.7, 1811.5, 68.0, 10.7, 1
9023207, 1776776374, 2026/04/21 12:59:34, 927, 761.7, 1748.0, 68.1, 10.8, 1
9027280, 1776776378, 2026/04/21 12:59:38, 926, 761.7, 1787.1, 68.2, 10.8, 1
9031353, 1776776382, 2026/04/21 12:59:42, 926, 766.6, 1816.4, 68.5, 10.7, 1
9035428, 1776776386, 2026/04/21 12:59:46, 932, 766.6, 1875.0, 68.8, 10.7, 1
9039501, 1776776390, 2026/04/21 12:59:50, 942, 766.6, 1923.8, 69.2, 10.7, 1
9043574, 1776776394, 2026/04/21 12:59:54, 951, 771.5, 1938.5, 69.9, 10.8, 1
9047647, 1776776398, 2026/04/21 12:59:58, 959, 771.5, 1958.0, 70.3, 10.8, 1
9051720, 1776776402, 2026/04/21 13:00:02, 966, 771.5, 1992.2, 70.5, 10.8, 1
9055795, 1776776406, 2026/04/21 13:00:06, 968, 771.5, 1987.3, 71.0, 10.8, 1
9059868, 1776776411, 2026/04/21 13:00:11, 966, 771.5, 1977.5, 71.7, 10.9, 1
9063944, 1776776415, 2026/04/21 13:00:15, 965, 771.5, 2016.6, 72.2, 10.9, 1
9068017, 1776776419, 2026/04/21 13:00:19, 965, 771.5, 2060.5, 72.4, 10.8, 1
9072090, 1776776423, 2026/04/21 13:00:23, 963, 776.4, 2119.1, 72.5, 10.9, 1
9076163, 1776776427, 2026/04/21 13:00:27, 963, 776.4, 2407.2, 72.7, 10.9, 1
9080236, 1776776431, 2026/04/21 13:00:31, 965, 776.4, 1972.7, 72.9, 11.0, 1
9084309, 1776776435, 2026/04/21 13:00:35, 967, 776.4, 1977.5, 73.5, 11.0, 1
9088384, 1776776439, 2026/04/21 13:00:39, 975, 776.4, 2080.1, 73.8, 10.8, 1
9092457, 1776776443, 2026/04/21 13:00:43, 985, 781.2, 2104.5, 73.5, 11.0, 1
9096530, 1776776447, 2026/04/21 13:00:47, 996, 781.2, 2148.4, 73.3, 10.9, 1
9100604, 1776776451, 2026/04/21 13:00:51, 1012, 781.2, 2119.1, 73.0, 10.9, 1
9104678, 1776776455, 2026/04/21 13:00:55, 1036, 781.2, 2168.0, 72.9, 11.0, 1
9108751, 1776776460, 2026/04/21 13:01:00, 1053, 791.0, 2168.0, 73.0, 11.0, 1
9112918, 1776776464, 2026/04/21 13:01:04, 1068, 786.1, 2207.0, 73.2, 11.0, 1
9117011, 1776776468, 2026/04/21 13:01:08, 1103, 786.1, 2207.0, 73.2, 11.0, 1
9121084, 1776776472, 2026/04/21 13:01:12, 1131, 786.1, 2216.8, 73.0, 11.1, 1
9125159, 1776776476, 2026/04/21 13:01:16, 1158, 786.1, 2226.6, 72.6, 11.1, 1
9129232, 1776776480, 2026/04/21 13:01:20, 1178, 786.1, 2509.8, 72.4, 11.1, 1
9133305, 1776776484, 2026/04/21 13:01:24, 1196, 791.0, 2216.8, 72.7, 11.2, 1
9137378, 1776776488, 2026/04/21 13:01:28, 1205, 791.0, 2309.6, 72.6, 11.1, 1
9141451, 1776776492, 2026/04/21 13:01:32, 1197, 791.0, 2412.1, 72.3, 11.1, 1
9145527, 1776776496, 2026/04/21 13:01:36, 1171, 786.1, 2451.2, 71.3, 11.2, 1
9149600, 1776776500, 2026/04/21 13:01:40, 1133, 786.1, 2587.9, 70.4, 11.2, 1
9153673, 1776776505, 2026/04/21 13:01:45, 1083, 781.2, 2026.4, 69.3, 11.2, 1
9157746, 1776776509, 2026/04/21 13:01:49, 1029, 781.2, 2363.3, 68.0, 11.2, 1
9161819, 1776776513, 2026/04/21 13:01:53, 967, 776.4, 2187.5, 66.2, 11.1, 1
9165892, 1776776517, 2026/04/21 13:01:57, 900, 771.5, 2309.6, 63.6, 11.2, 1
9169968, 1776776521, 2026/04/21 13:02:01, 836, 771.5, 1987.3, 59.9, 11.1, 1
9174041, 1776776525, 2026/04/21 13:02:05, 776, 766.6, 2280.3, 55.4, 11.0, 1
9178114, 1776776529, 2026/04/21 13:02:09, 726, 766.6, 2148.4, 54.1, 11.1, 1
9182187, 1776776533, 2026/04/21 13:02:13, 687, 761.7, 2011.7, 54.0, 11.1, 1
9186260, 1776776537, 2026/04/21 13:02:17, 659, 761.7, 1943.4, 53.1, 11.0, 1
9190333, 1776776541, 2026/04/21 13:02:21, 632, 761.7, 2050.8, 51.7, 11.0, 1
9194406, 1776776545, 2026/04/21 13:02:25, 612, 756.8, 2187.5, 49.7, 10.8, 1
9198485, 1776776549, 2026/04/21 13:02:29, 594, 752.0, 1938.5, 47.6, 10.9, 1
9202558, 1776776554, 2026/04/21 13:02:34, 580, 752.0, 1860.4, 47.4, 10.9, 1
9206631, 1776776558, 2026/04/21 13:02:38, 574, 747.1, 1704.1, 47.1, 11.1, 1
9210704, 1776776562, 2026/04/21 13:02:42, 569, 742.2, 1831.1, 45.9, 11.4, 1
9214777, 1776776566, 2026/04/21 13:02:46, 566, 742.2, 1962.9, 45.1, 11.5, 1
9218850, 1776776570, 2026/04/21 13:02:50, 565, 737.3, 2236.3, 44.2, 11.8, 1
9223011, 1776776574, 2026/04/21 13:02:54, 564, 732.4, 1875.0, 42.6, 12.1, 1
9227093, 1776776578, 2026/04/21 13:02:58, 567, 732.4, 2255.9, 41.1, 12.4, 1
9231167, 1776776582, 2026/04/21 13:03:02, 566, 727.5, 1972.7, 38.5, 12.5, 1
9235240, 1776776586, 2026/04/21 13:03:06, 565, 727.5, 3286.1, 37.1, 12.6, 1
9239313, 1776776590, 2026/04/21 13:03:10, 563, 727.5, 1767.6, 36.0, 12.7, 1
9243386, 1776776594, 2026/04/21 13:03:14, 561, 727.5, 1689.5, 35.6, 12.6, 1
9247459, 1776776599, 2026/04/21 13:03:19, 560, 727.5, 1787.1, 35.2, 12.7, 1
9251534, 1776776603, 2026/04/21 13:03:23, 560, 727.5, 1840.8, 35.2, 12.7, 1
9255607, 1776776607, 2026/04/21 13:03:27, 561, 737.3, 1860.4, 34.9, 12.8, 1
9259680, 1776776611, 2026/04/21 13:03:31, 562, 732.4, 1547.9, 34.7, 12.9, 1
9263753, 1776776615, 2026/04/21 13:03:35, 564, 737.3, 1987.3, 34.9, 12.9, 1
9267828, 1776776619, 2026/04/21 13:03:39, 566, 737.3, 1948.2, 34.9, 13.0, 1
9271901, 1776776623, 2026/04/21 13:03:43, 566, 742.2, 1953.1, 34.5, 12.9, 1
9275974, 1776776627, 2026/04/21 13:03:47, 567, 737.3, 1914.1, 34.0, 13.1, 1
9280050, 1776776631, 2026/04/21 13:03:51, 567, 742.2, 1992.2, 33.6, 13.1, 1
9284123, 1776776635, 2026/04/21 13:03:55, 567, 737.3, 1870.1, 33.0, 13.2, 1
9288196, 1776776639, 2026/04/21 13:03:59, 565, 737.3, 1884.8, 32.8, 13.1, 1
9292269, 1776776643, 2026/04/21 13:04:03, 563, 737.3, 2177.7, 32.9, 13.2, 1
9296342, 1776776648, 2026/04/21 13:04:08, 560, 737.3, 1904.3, 32.8, 13.3, 1
9300415, 1776776652, 2026/04/21 13:04:12, 560, 737.3, 1865.2, 32.5, 13.2, 1
9304490, 1776776656, 2026/04/21 13:04:16, 558, 737.3, 1899.4, 32.3, 13.4, 1
9308563, 1776776660, 2026/04/21 13:04:20, 556, 737.3, 1879.9, 32.2, 13.3, 1
9312636, 1776776664, 2026/04/21 13:04:24, 554, 737.3, 1992.2, 32.5, 13.4, 1
9316709, 1776776668, 2026/04/21 13:04:28, 552, 737.3, 1879.9, 32.6, 13.4, 1
9320782, 1776776672, 2026/04/21 13:04:32, 549, 737.3, 1850.6, 32.5, 13.6, 1
